#id: 3
#name: S.cerevisiae - Whole organism (Integrated)
#score: 23.39
#weight: 
#description: integrated dataset: weighted average of all S.cerevisiae WHOLE_ORGANISM datasets<br/><b>Interaction consistency score</b>: 23.39&nbsp<b>Coverage</b>: 96
#organ: WHOLE_ORGANISM
#integrated : true
#coverage: 96
#publication_year: 2015
#filename: 4932-WHOLE_ORGANISM-integrated.txt
#
internal_id	string_external_id	abundance
629427	4932.YCL050C	983
629471	4932.YCR021C	79.1
635319	4932.YPR079W	7.79
630004	4932.YDR170C	217
628786	4932.Q0140	11.5
635362	4932.YPR122W	10.8
631596	4932.YHR048W	1.94
634229	4932.YNL318C	0.142
632083	4932.YJL039C	65.0
629050	4932.YBR006W	7.93
632108	4932.YJL062W-A	26.2
634120	4932.YNL212W	63.9
630248	4932.YDR387C	1.23
630524	4932.YER015W	13.4
628974	4932.YBL053W	1.24
633389	4932.YML006C	5.61
628860	4932.YAL056C-A	0.126
630301	4932.YDR439W	17.7
633308	4932.YLR401C	109
632996	4932.YLR125W	1.81
631657	4932.YHR095W	1.2
632939	4932.YLR070C	1.84
629697	4932.YDL130W	1211
632893	4932.YLR025W	65.6
630678	4932.YER139C	59.3
633636	4932.YMR094W	0.11
633433	4932.YML045W-A	11.0
632058	4932.YJL013C	28.4
632110	4932.YJL064W	1.15
630528	4932.YER019C-A	36.7
632709	4932.YKR021W	6.81
633914	4932.YNL018C	1.43
632522	4932.YKL067W	164
632546	4932.YKL090W	1.34
633539	4932.YMR005W	65.3
633155	4932.YLR262C	127
629817	4932.YDL243C	1.17
630610	4932.YER084W	10.3
635120	4932.YPL175W	15.5
632564	4932.YKL105C	7.91
629653	4932.YDL087C	26.4
632612	4932.YKL150W	147
633782	4932.YMR225C	19.6
634701	4932.YOR173W	840
634626	4932.YOR104W	20.0
630854	4932.YFR031C-A	553
635032	4932.YPL091W	220
633460	4932.YML068W	7.07
631276	4932.YGR109W-B	0.475
631275	4932.YGR109W-A	2.18
632003	4932.YIR008C	235
632651	4932.YKL186C	37.4
635164	4932.YPL217C	35.9
630388	4932.YDR524C	8.35
634871	4932.YOR333C	1.41
630141	4932.YDR293C	58.0
629215	4932.YBR155W	62.0
628942	4932.YBL024W	298
634591	4932.YOR071C	2.03
635116	4932.YPL171C	3.13
630969	4932.YGL079W	16.3
628813	4932.YAL017W	17.2
629313	4932.YBR242W	30.4
634065	4932.YNL158W	70.5
629161	4932.YBR108W	3.08
632203	4932.YJL151C	152
633976	4932.YNL076W	8.76
633071	4932.YLR182W	41.1
632450	4932.YKL001C	83.0
629234	4932.YBR173C	24.9
632022	4932.YIR022W	45.7
633875	4932.YMR308C	182
631053	4932.YGL162W	11.7
634803	4932.YOR271C	243
633737	4932.YMR183C	46.1
630276	4932.YDR414C	2.19
632842	4932.YLL044W	1.25
634477	4932.YOL132W	0.015
635237	4932.YPR002C-A	1.08
631798	4932.YHR216W	140
634168	4932.YNL260C	8.64
628938	4932.YBL020W	0.158
629275	4932.YBR208C	86.6
631552	4932.YHR010W	527
630261	4932.YDR400W	9.81
634139	4932.YNL231C	214
631832	4932.YIL024C	14.1
632819	4932.YLL021W	16.4
634379	4932.YOL041C	220
631885	4932.YIL071C	6.54
634454	4932.YOL109W	674
634279	4932.YNR025C	2.0
630579	4932.YER060W-A	0.62
634326	4932.YNR070W	6.07
633528	4932.YML130C	155
632209	4932.YJL156W-A	1.32
633229	4932.YLR328W	62.6
629297	4932.YBR228W	1.31
634154	4932.YNL246W	36.6
631210	4932.YGR046W	5.03
632908	4932.YLR039C	4.05
633997	4932.YNL097C	32.8
629868	4932.YDR039C	15.5
629143	4932.YBR090C	53.9
629073	4932.YBR027C	1.44
630946	4932.YGL057C	4.62
630718	4932.YER172C	28.9
632132	4932.YJL084C	9.5
629756	4932.YDL184C	609
629610	4932.YDL046W	66.4
633049	4932.YLR162W	2.84
632687	4932.YKL224C	1.24
631609	4932.YHR056W-A	0.029
630483	4932.YEL058W	242
633555	4932.YMR019W	3.53
633695	4932.YMR148W	23.8
630784	4932.YFL034C-A	773
630785	4932.YFL034C-B	28.9
633435	4932.YML047C	1.13
632874	4932.YLR006C	16.9
632793	4932.YKR102W	0.581
630691	4932.YER149C	72.9
628779	4932.Q0085	1.38
630648	4932.YER114C	18.7
631689	4932.YHR127W	27.1
634834	4932.YOR300W	1.38
631900	4932.YIL086C	1.02
628913	4932.YAR073W	33.0
633785	4932.YMR228W	82.6
632860	4932.YLL062C	8.9
631496	4932.YHL014C	22.1
628876	4932.YAL067W-A	0.075
630559	4932.YER045C	1.26
633564	4932.YMR028W	2.9
633333	4932.YLR422W	5.65
632962	4932.YLR093C	38.8
632033	4932.YIR031C	5.3
632740	4932.YKR051W	0.011
629370	4932.YBR297W	1.35
633566	4932.YMR030W	11.3
629720	4932.YDL151C	1.71
630897	4932.YGL010W	8.55
633666	4932.YMR122C	1.5
631716	4932.YHR149C	25.4
629893	4932.YDR064W	226
633837	4932.YMR275C	9.05
633369	4932.YLR456W	6.24
634721	4932.YOR192C	2.09
633759	4932.YMR202W	240
632767	4932.YKR077W	445
630121	4932.YDR273W	1.11
635302	4932.YPR063C	65.9
631409	4932.YGR231C	66.5
630489	4932.YEL063C	55.6
630316	4932.YDR454C	581
633408	4932.YML021C	44.1
635270	4932.YPR032W	9.1
632414	4932.YJR130C	40.0
630790	4932.YFL039C	1218
634020	4932.YNL117W	132
631864	4932.YIL052C	896
628879	4932.YAL069W	0.972
635005	4932.YPL064C	23.1
634267	4932.YNR013C	59.7
630214	4932.YDR360W	1.36
631632	4932.YHR073W	17.4
632225	4932.YJL172W	87.1
629984	4932.YDR151C	1.77
629003	4932.YBL078C	23.4
633949	4932.YNL051W	18.5
632476	4932.YKL024C	71.1
632586	4932.YKL126W	67.9
630154	4932.YDR306C	1.38
630674	4932.YER137C-A	20.3
635002	4932.YPL061W	5292
633276	4932.YLR370C	242
630196	4932.YDR343C	203
633293	4932.YLR387C	145
628833	4932.YAL034C	1.43
634295	4932.YNR039C	5.4
628847	4932.YAL043C	86.0
631987	4932.YIL165C	14.2
630555	4932.YER042W	84.8
631713	4932.YHR146W	202
635068	4932.YPL125W	65.0
630137	4932.YDR289C	43.4
634196	4932.YNL285W	1.18
634485	4932.YOL140W	191
631294	4932.YGR125W	19.6
633204	4932.YLR305C	9.97
629257	4932.YBR194W	3.26
632140	4932.YJL092W	46.7
633886	4932.YMR316W	7.8
631848	4932.YIL038C	49.9
631957	4932.YIL138C	226
631963	4932.YIL143C	17.5
631257	4932.YGR092W	45.6
634513	4932.YOL166C	0.928
632261	4932.YJL207C	41.3
633139	4932.YLR247C	3.51
634558	4932.YOR038C	13.9
629808	4932.YDL235C	83.7
634577	4932.YOR057W	29.4
630971	4932.YGL081W	1.33
631268	4932.YGR103W	179
631355	4932.YGR178C	82.9
631221	4932.YGR057C	6.85
634254	4932.YNR001W-A	1.13
633549	4932.YMR013W-A	1.38
634044	4932.YNL139C	25.3
631034	4932.YGL143C	9.67
634413	4932.YOL075C	7.24
629366	4932.YBR294W	1.74
629631	4932.YDL067C	316
634357	4932.YOL020W	33.8
629968	4932.YDR135C	36.6
634203	4932.YNL292W	232
633816	4932.YMR256C	39.7
631136	4932.YGL242C	10.2
629040	4932.YBL109W	1.25
634784	4932.YOR252W	86.2
631243	4932.YGR078C	186
635236	4932.YPR001W	21.2
631165	4932.YGR007W	61.9
631518	4932.YHL033C	3267
631146	4932.YGL252C	71.4
630698	4932.YER155C	34.8
629083	4932.YBR037C	30.6
630964	4932.YGL074C	1.4
634618	4932.YOR096W	3168
630458	4932.YEL035C	1.24
631183	4932.YGR025W	1.11
635152	4932.YPL205C	1.24
635199	4932.YPL250C	7.29
634055	4932.YNL148C	8.9
631009	4932.YGL119W	19.7
633645	4932.YMR103C	0.609
629522	4932.YCR072C	48.3
634102	4932.YNL194C	3.05
629473	4932.YCR023C	2.2
631458	4932.YGR278W	35.1
628978	4932.YBL057C	25.6
629123	4932.YBR073W	24.9
635429	4932.YPR175W	30.4
629048	4932.YBR004C	0.205
635360	4932.YPR120C	4.59
628962	4932.YBL041W	10.8
629622	4932.YDL058W	70.9
634122	4932.YNL214W	9.26
633310	4932.YLR403W	10.2
635434	4932.YPR180W	73.8
634735	4932.YOR203W	0.039
630429	4932.YEL013W	183
635279	4932.YPR040W	55.8
630246	4932.YDR385W	2891
630343	4932.YDR480W	14.2
633387	4932.YML004C	48.4
631655	4932.YHR093W	1.38
632891	4932.YLR023C	1.11
629108	4932.YBR059C	50.6
629771	4932.YDL198C	75.4
632941	4932.YLR072W	8.89
630728	4932.YER180C	1.35
631390	4932.YGR212W	1.26
632056	4932.YJL011C	41.9
632598	4932.YKL138C	47.6
635034	4932.YPL093W	501
630200	4932.YDR347W	105
630613	4932.YER086W	250
630046	4932.YDR207C	10.3
633159	4932.YLR264W	334
632711	4932.YKR023W	29.3
629791	4932.YDL218W	1.47
632491	4932.YKL038W	4.34
633182	4932.YLR286C	78.4
633912	4932.YNL016W	604
631515	4932.YHL030W-A	0.074
629685	4932.YDL118W	1.39
631092	4932.YGL199C	2.67
632567	4932.YKL107W	1.38
629650	4932.YDL085W	3.54
630800	4932.YFL049W	33.5
632706	4932.YKR018C	80.9
634699	4932.YOR171C	39.6
632452	4932.YKL003C	1.73
630561	4932.YER046W-A	0.175
631623	4932.YHR069C	63.3
630182	4932.YDR329C	19.7
630847	4932.YFR025C	56.6
631619	4932.YHR065C	78.4
631143	4932.YGL249W	2.3
632657	4932.YKL192C	621
631851	4932.YIL041W	754
633211	4932.YLR311C	1.37
635337	4932.YPR098C	19.9
634263	4932.YNR009W	26.1
628874	4932.YAL066W	1.31
633591	4932.YMR052C-A	1.09
632437	4932.YJR151C	2.08
632519	4932.YKL065C	156
632329	4932.YJR046W	22.9
633541	4932.YMR007W	5.43
629744	4932.YDL172C	2.02
631806	4932.YIL002W-A	3.44
630772	4932.YFL023W	25.2
629922	4932.YDR092W	100
635050	4932.YPL108W	2.44
629232	4932.YBR171W	199
634034	4932.YNL130C-A	0.246
633712	4932.YMR162C	5.8
632096	4932.YJL052C-A	1.12
633970	4932.YNL070W	41.8
634579	4932.YOR059C	12.3
634805	4932.YOR273C	216
629265	4932.YBR200W	74.0
634170	4932.YNL262W	26.8
628895	4932.YAR028W	21.3
628905	4932.YAR053W	1.03
634037	4932.YNL133C	9.18
634408	4932.YOL069W	19.5
632840	4932.YLL042C	1.28
630274	4932.YDR412W	56.7
629963	4932.YDR129C	252
634479	4932.YOL134C	9.07
632253	4932.YJL199C	1.38
629217	4932.YBR157C	4.03
629412	4932.YCL036W	1.49
634434	4932.YOL092W	47.4
634600	4932.YOR077W	45.5
634381	4932.YOL043C	3.35
630263	4932.YDR402C	1.8
631834	4932.YIL026C	41.5
630464	4932.YEL041W	3.95
630932	4932.YGL042C	1.08
628996	4932.YBL071W-A	111
634152	4932.YNL244C	1187
634281	4932.YNR027W	63.8
633350	4932.YLR438C-A	119
633371	4932.YLR458W	1.25
630944	4932.YGL055W	70.7
629145	4932.YBR092C	154
633995	4932.YNL095C	3.92
630397	4932.YDR529C	422
631208	4932.YGR044C	5.66
629043	4932.YBL113C	1.48
634751	4932.YOR219C	1.72
633006	4932.YLR135W	4.57
635174	4932.YPL226W	558
633405	4932.YML018C	43.6
629607	4932.YDL044C	22.8
633047	4932.YLR160C	11.9
629573	4932.YDL011C	0.86
630646	4932.YER112W	100
630209	4932.YDR355C	1.28
629551	4932.YCR098C	1.43
632791	4932.YKR100C	10.5
631898	4932.YIL084C	8.55
634836	4932.YOR302W	48.5
628914	4932.YAR075W	93.4
633330	4932.YLR419W	27.2
631499	4932.YHL016C	1.84
635246	4932.YPR010C	329
633748	4932.YMR193W	72.0
632837	4932.YLL039C	197
629508	4932.YCR053W	1083
633410	4932.YML023C	7.46
632960	4932.YLR091W	2.71
633833	4932.YMR272W-A	0.607
630562	4932.YER047C	4.96
631882	4932.YIL068W-A	0.251
632742	4932.YKR053C	1.25
633492	4932.YML098W	23.4
633331	4932.YLR420W	193
632350	4932.YJR067C	19.0
629722	4932.YDL153C	17.5
633611	4932.YMR071C	32.6
632035	4932.YIR033W	5.89
630904	4932.YGL016W	95.5
629789	4932.YDL216C	2.68
633664	4932.YMR120C	1184
630540	4932.YER029C	16.1
632764	4932.YKR075C	21.6
634726	4932.YOR194C	1.88
633432	4932.YML045W	251
633757	4932.YMR200W	51.1
633590	4932.YMR051C	14.1
635272	4932.YPR034W	54.3
631411	4932.YGR233C	85.6
629492	4932.YCR039C	1.24
635300	4932.YPR061C	5.93
630119	4932.YDR271C	1.46
634833	4932.YOR299W	19.9
630067	4932.YDR224C	810
631761	4932.YHR189W	5.13
633291	4932.YLR385C	37.7
629499	4932.YCR045W-A	0.265
629701	4932.YDL133C-A	371
633663	4932.YMR119W-A	1.29
629837	4932.YDR013W	14.6
633107	4932.YLR218C	16.3
629197	4932.YBR138C	3.83
634069	4932.YNL162W	637
630216	4932.YDR362C	12.2
634018	4932.YNL115C	6.17
631029	4932.YGL138C	1.3
632227	4932.YJL174W	9.78
633196	4932.YLR298C	20.7
633956	4932.YNL057W	1.42
629990	4932.YDR157W	1.25
632341	4932.YJR058C	13.7
635400	4932.YPR156C	69.6
630213	4932.YDR359C	2.53
632584	4932.YKL124W	5.01
630152	4932.YDR304C	34.0
632635	4932.YKL171W	2.34
631564	4932.YHR021W-A	1.33
634248	4932.YNL337W	1.2
632101	4932.YJL056C	3.77
635004	4932.YPL063W	84.6
634487	4932.YOL142W	94.8
630135	4932.YDR287W	4.34
631102	4932.YGL209W	12.3
633307	4932.YLR400W	1.2
632969	4932.YLR099W-A	2.05
630931	4932.YGL041W-A	5.69
628844	4932.YAL041W	23.9
630038	4932.YDR199W	0.984
635070	4932.YPL127C	128
632138	4932.YJL090C	24.8
629259	4932.YBR196C	2696
633079	4932.YLR190W	14.8
631706	4932.YHR140W	2.31
629825	4932.YDR002W	557
634510	4932.YOL164W	0.14
633936	4932.YNL039W	7.49
632259	4932.YJL205C	0.449
632402	4932.YJR118C	14.1
631960	4932.YIL141W	1.9
631573	4932.YHR028W-A	0.005
633137	4932.YLR245C	39.7
634629	4932.YOR107W	2.54
631266	4932.YGR101W	2.51
633124	4932.YLR232W	1.14
629810	4932.YDL237W	32.9
632367	4932.YJR085C	26.4
634415	4932.YOL077C	192
629970	4932.YDR137W	8.06
631576	4932.YHR031C	6.74
632672	4932.YKL209C	15.8
630947	4932.YGL058W	48.3
629625	4932.YDL061C	1328
633354	4932.YLR441C	2393
631815	4932.YIL010W	29.6
630455	4932.YEL033W	2.76
634307	4932.YNR051C	213
629364	4932.YBR292C	1.26
631163	4932.YGR005C	9.76
633508	4932.YML111W	8.2
631519	4932.YHL034C	607
631134	4932.YGL240W	13.8
633233	4932.YLR332W	55.9
634935	4932.YOR392W	1.32
631148	4932.YGL254W	20.4
631296	4932.YGR127W	1.98
630825	4932.YFR006W	80.7
631516	4932.YHL031C	5.23
633357	4932.YLR444C	1.38
634544	4932.YOR026W	15.6
630547	4932.YER036C	503
634612	4932.YOR090C	67.8
635154	4932.YPL207W	114
634043	4932.YNL138W-A	0.353
631185	4932.YGR027C	3208
629430	4932.YCL054W	32.9
631007	4932.YGL117W	9.43
633318	4932.YLR410W	147
633647	4932.YMR105C	204
630731	4932.YER182W	26.5
629477	4932.YCR025C	1.25
629889	4932.YDR060W	212
628976	4932.YBL055C	39.6
629120	4932.YBR071W	13.0
634225	4932.YNL314W	1.5
632814	4932.YLL018C	628
630009	4932.YDR174W	250
635431	4932.YPR177C	1.35
634680	4932.YOR155C	28.6
630991	4932.YGL101W	39.7
634782	4932.YOR250C	22.6
629177	4932.YBR121C-A	0.226
628964	4932.YBL043W	0.113
635281	4932.YPR042C	14.6
630244	4932.YDR383C	1.8
630471	4932.YEL048C	83.1
633743	4932.YMR189W	223
631367	4932.YGR190C	1.54
630345	4932.YDR482C	9.31
635436	4932.YPR182W	69.5
632889	4932.YLR021W	16.5
632943	4932.YLR074C	109
634124	4932.YNL216W	67.1
633312	4932.YLR405W	34.2
631653	4932.YHR091C	1.88
635392	4932.YPR148C	48.5
633631	4932.YMR089C	129
630198	4932.YDR345C	547
634631	4932.YOR108W	454
632114	4932.YJL068C	41.7
631388	4932.YGR210C	113
631748	4932.YHR179W	341
633485	4932.YML092C	215
633947	4932.YNL049C	41.5
630094	4932.YDR250C	3.33
632713	4932.YKR025W	52.1
629538	4932.YCR087W	1.53
630044	4932.YDR205W	13.9
632156	4932.YJL108C	0.278
633161	4932.YLR266C	2.21
630617	4932.YER088C	36.6
633179	4932.YLR284C	4.46
633910	4932.YNL014W	881
632560	4932.YKL101W	5.65
630829	4932.YFR009W-A	0.157
635266	4932.YPR028W	161
632079	4932.YJL035C	9.35
634643	4932.YOR120W	43.1
629013	4932.YBL088C	3.02
631587	4932.YHR039C-A	299
632986	4932.YLR116W	48.7
630516	4932.YER008C	14.1
632029	4932.YIR028W	1.38
632442	4932.YJR155W	1.39
634705	4932.YOR177C	1.49
633081	4932.YLR192C	267
629238	4932.YBR177C	73.9
632207	4932.YJL155C	25.8
631999	4932.YIR004W	117
630849	4932.YFR027W	2.77
632170	4932.YJL122W	73.3
631318	4932.YGR148C	2160
633025	4932.YLR152C	0.021
630321	4932.YDR459C	1.11
629166	4932.YBR111W-A	12.2
633214	4932.YLR313C	6.69
634261	4932.YNR007C	39.6
632440	4932.YJR153W	0.355
632655	4932.YKL190W	39.8
631133	4932.YGL239C	1.64
632517	4932.YKL063C	43.5
629742	4932.YDL170W	13.7
631026	4932.YGL135W	4601
632327	4932.YJR044C	28.4
632294	4932.YJR011C	29.8
633543	4932.YMR009W	11.2
633972	4932.YNL072W	8.1
630770	4932.YFL021W	20.4
632273	4932.YJL219W	1.17
633845	4932.YMR283C	7.9
629920	4932.YDR090C	8.48
631925	4932.YIL108W	15.1
630627	4932.YER093C-A	17.1
632420	4932.YJR135W-A	52.9
633741	4932.YMR187C	1.28
634900	4932.YOR359W	40.0
634147	4932.YNL239W	65.0
630272	4932.YDR410C	30.6
632838	4932.YLL040C	44.6
629408	4932.YCL032W	17.0
634568	4932.YOR048C	28.9
634054	4932.YNL147W	57.2
634516	4932.YOR002W	7.3
634598	4932.YOR075W	6.43
630265	4932.YDR404C	113
631637	4932.YHR077C	38.4
630840	4932.YFR018C	33.9
632456	4932.YKL006W	1373
634150	4932.YNL242W	9.92
634070	4932.YNL162W-A	5.75
634432	4932.YOL090W	40.8
634051	4932.YNL145W	1.11
634275	4932.YNR021W	384
629147	4932.YBR094W	34.6
634841	4932.YOR306C	1.37
630395	4932.YDR527W	26.9
631206	4932.YGR042W	2.5
633239	4932.YLR338W	0.408
630433	4932.YEL017C-A	891
633993	4932.YNL093W	8.7
634335	4932.YOL001W	2.26
629041	4932.YBL111C	11.7
635172	4932.YPL224C	2.6
633008	4932.YLR137W	5.5
629605	4932.YDL042C	33.2
629149	4932.YBR096W	39.1
630399	4932.YDR531W	63.1
631796	4932.YHR214W-A	1.2
634481	4932.YOL136C	3.29
632870	4932.YLR002C	118
630684	4932.YER145C	112
630644	4932.YER110C	883
631685	4932.YHR123W	22.9
634839	4932.YOR304W	32.5
631492	4932.YHL010C	1.62
631895	4932.YIL082W	2.03
633745	4932.YMR191W	1.63
632978	4932.YLR108C	9.65
632696	4932.YKR008W	108
630069	4932.YDR226W	1717
632966	4932.YLR097C	2.52
629940	4932.YDR108W	79.5
633337	4932.YLR426W	19.8
629724	4932.YDL155W	10.1
630992	4932.YGL102C	1.25
633620	4932.YMR079W	1102
633671	4932.YMR126C	11.3
630902	4932.YGL014W	64.2
633431	4932.YML043C	6.25
632937	4932.YLR068W	27.8
633841	4932.YMR279C	1.31
630538	4932.YER027C	46.7
629575	4932.YDL013W	2.13
632778	4932.YKR088C	110
633763	4932.YMR206W	1.18
634728	4932.YOR196C	38.8
634764	4932.YOR231W	10.9
635274	4932.YPR036W	434
629537	4932.YCR087C-A	72.4
631413	4932.YGR235C	64.1
630493	4932.YEL067C	0.728
633313	4932.YLR406C	730
632637	4932.YKL173W	14.1
633289	4932.YLR383W	4.81
632818	4932.YLL020C	1.68
629658	4932.YDL092W	99.4
629866	4932.YDR037W	1283
630333	4932.YDR469W	12.6
631204	4932.YGR040W	73.0
634067	4932.YNL160W	34.3
633547	4932.YMR013C	0.285
630062	4932.YDR219C	18.0
629458	4932.YCR011C	28.9
633954	4932.YNL055C	2038
631952	4932.YIL134C-A	2.67
630744	4932.YFL002C	61.5
629988	4932.YDR155C	2104
631072	4932.YGL181W	25.4
632229	4932.YJL176C	46.5
635028	4932.YPL087W	3.33
635006	4932.YPL065W	14.9
632099	4932.YJL054W	25.3
634657	4932.YOR134W	1.76
632281	4932.YJL225W-A	0.009
635398	4932.YPR154W	36.7
632582	4932.YKL122C	51.9
628841	4932.YAL038W	15578
628852	4932.YAL047C	23.0
630133	4932.YDR285W	4.72
631272	4932.YGR107W	1.38
628891	4932.YAR019W-A	0.051
634464	4932.YOL119C	3.14
631989	4932.YIL169C	2.42
631683	4932.YHR121W	92.4
632144	4932.YJL096W	27.5
631708	4932.YHR142W	19.3
635072	4932.YPL129W	70.0
629252	4932.YBR190W	1.28
634508	4932.YOL162W	1.2
633085	4932.YLR196W	500
632257	4932.YJL203W	27.6
633700	4932.YMR153C-A	1.23
631967	4932.YIL147C	7.91
630975	4932.YGL085W	8.48
633473	4932.YML081C-A	91.1
632467	4932.YKL017C	11.5
633122	4932.YLR230W	1.3
635148	4932.YPL201C	1.23
628936	4932.YBL018C	43.9
629965	4932.YDR131C	0.329
631817	4932.YIL012W	1.22
630452	4932.YEL031W	202
634410	4932.YOL071W	37.9
634309	4932.YNR053C	701
629627	4932.YDL063C	41.6
634209	4932.YNL298W	5.53
629362	4932.YBR290W	33.8
634332	4932.YNR075W	21.6
633510	4932.YML113W	47.7
631776	4932.YHR202W	3.95
631550	4932.YHR008C	189
633231	4932.YLR330W	118
630878	4932.YFR051C	240
631523	4932.YHL037C	1.27
631491	4932.YHL009W-B	0.194
631490	4932.YHL009W-A	0.104
634324	4932.YNR068C	1.4
634396	4932.YOL057W	51.9
630823	4932.YFR004W	243
634910	4932.YOR369C	2549
630187	4932.YDR334W	11.1
634543	4932.YOR025W	5.27
634614	4932.YOR092W	2.28
633526	4932.YML128C	55.1
630960	4932.YGL070C	117
631150	4932.YGL256W	7.03
634375	4932.YOL038C-A	0.27
630733	4932.YER184C	1.46
633650	4932.YMR107W	5.66
630712	4932.YER166W	18.4
631557	4932.YHR015W	2.09
629479	4932.YCR027C	24.2
629767	4932.YDL194W	1.32
629571	4932.YDL009C	1.22
633370	4932.YLR457C	10.0
634106	4932.YNL198C	2.43
631005	4932.YGL115W	254
633807	4932.YMR247C	13.5
629127	4932.YBR077C	50.4
630011	4932.YDR176W	27.7
630242	4932.YDR381W	390
630993	4932.YGL103W	2107
630347	4932.YDR484W	35.6
634739	4932.YOR207C	46.8
634091	4932.YNL183C	29.8
631369	4932.YGR192C	11139
628966	4932.YBL045C	387
633583	4932.YMR045C	2.25
635438	4932.YPR184W	10.6
630583	4932.YER064C	17.0
634126	4932.YNL218W	14.7
633315	4932.YLR407W	44.4
629140	4932.YBR088C	205
632945	4932.YLR076C	0.31
629101	4932.YBR055C	31.8
634703	4932.YOR175C	60.5
634240	4932.YNL329C	22.9
632060	4932.YJL015C	1.45
632799	4932.YLL002W	12.6
630916	4932.YGL028C	200
631394	4932.YGR216C	3.55
633908	4932.YNL012W	1.19
632274	4932.YJL220W	0.03
631753	4932.YHR182C-A	0.117
629535	4932.YCR085W	1.67
635130	4932.YPL184C	90.9
633177	4932.YLR282C	4.19
630042	4932.YDR203W	1.18
630096	4932.YDR252W	22.6
632081	4932.YJL037W	1.27
629883	4932.YDR054C	94.2
634227	4932.YNL316C	19.7
633871	4932.YMR306C-A	1.49
635425	4932.YPR171W	10.4
632562	4932.YKL103C	85.1
632984	4932.YLR114C	79.9
633425	4932.YML037C	11.3
633012	4932.YLR141W	2.62
629655	4932.YDL089W	6.73
635104	4932.YPL159C	1.41
629154	4932.YBR102C	22.9
634524	4932.YOR008W-B	1.09
629926	4932.YDR096W	25.5
632168	4932.YJL120W	1.1
632561	4932.YKL102C	3.27
629236	4932.YBR175W	4.69
634987	4932.YPL046C	8.44
633216	4932.YLR315W	22.4
632661	4932.YKL196C	74.5
634259	4932.YNR005C	10.8
630843	4932.YFR021W	20.1
634032	4932.YNL129W	21.0
632296	4932.YJR013W	9.21
629748	4932.YDL176W	2.81
632715	4932.YKR027W	31.3
631604	4932.YHR053C	274
632487	4932.YKL034W	1.36
632515	4932.YKL061W	20.0
632325	4932.YJR042W	95.9
633843	4932.YMR281W	3.1
632633	4932.YKL169C	1.2
631758	4932.YHR186C	3.15
630776	4932.YFL027C	7.43
635076	4932.YPL133C	9.25
633866	4932.YMR302C	62.8
629300	4932.YBR230W-A	0.24
634151	4932.YNL243W	409
631513	4932.YHL029C	116
629271	4932.YBR204C	3.8
629796	4932.YDL223C	28.4
634277	4932.YNR023W	7.69
634438	4932.YOL096C	5.37
628799	4932.YAL004W	1.29
629331	4932.YBR259W	2.36
630267	4932.YDR406W	37.1
634148	4932.YNL240C	4.89
629290	4932.YBR222C	127
633002	4932.YLR131C	10.5
633991	4932.YNL091W	16.2
630536	4932.YER025W	555
633783	4932.YMR226C	250
631494	4932.YHL012W	114
634190	4932.YNL281W	181
635225	4932.YPL273W	597
631173	4932.YGR015C	2.7
630392	4932.YDR525W	1.14
630940	4932.YGL051W	1.34
630726	4932.YER178W	1038
634337	4932.YOL003C	1.07
635170	4932.YPL222W	22.4
632192	4932.YJL140W	131
634857	4932.YOR320C	17.1
634483	4932.YOL138C	8.18
630401	4932.YDR533C	66.6
630687	4932.YER147C	13.0
634376	4932.YOL038W	225
632674	4932.YKL211C	321
630063	4932.YDR220C	1.1
633335	4932.YLR424W	7.36
629442	4932.YCL066W	0.064
630556	4932.YER043C	2889
629437	4932.YCL059C	191
632964	4932.YLR095C	72.0
629080	4932.YBR034C	468
632909	4932.YLR040C	0.022
632346	4932.YJR063W	285
633711	4932.YMR161W	24.7
629726	4932.YDL157C	15.8
632237	4932.YJL184W	21.1
629603	4932.YDL040C	200
629577	4932.YDL015C	269
632776	4932.YKR086W	17.1
633429	4932.YML041C	2.54
630602	4932.YER078C	50.8
629448	4932.YCR001W	1.17
633761	4932.YMR204C	7.85
633401	4932.YML014W	24.1
632760	4932.YKR071C	126
631156	4932.YGL261C	1.21
634766	4932.YOR233W	11.3
633732	4932.YMR179W	2.76
631460	4932.YGR280C	127
631415	4932.YGR237C	20.4
630495	4932.YEL069C	1.45
632580	4932.YKL120W	119
632639	4932.YKL175W	1.35
633287	4932.YLR381W	4.86
633545	4932.YMR011W	131
629773	4932.YDL200C	1.4
632291	4932.YJR009C	3789
630625	4932.YER092W	33.4
633103	4932.YLR214W	18.3
629460	4932.YCR013C	0.278
630748	4932.YFL004W	304
631074	4932.YGL183C	1.57
633701	4932.YMR153W	29.3
633669	4932.YMR124W	13.5
635342	4932.YPR103W	96.1
635026	4932.YPL085W	42.1
635396	4932.YPR152C	13.8
632097	4932.YJL052W	2655
634244	4932.YNL333W	2.59
635008	4932.YPL067C	30.7
630977	4932.YGL087C	78.4
635320	4932.YPR080W	7251
631348	4932.YGR172C	0.821
628850	4932.YAL045C	0.918
634940	4932.YOR396W	1.3
631270	4932.YGR105W	27.7
629341	4932.YBR269C	19.3
630131	4932.YDR283C	6.68
629255	4932.YBR192W	13.4
630514	4932.YER007C-A	150
634569	4932.YOR049C	1.54
629181	4932.YBR125C	6.55
632142	4932.YJL094C	3.13
630933	4932.YGL043W	183
634074	4932.YNL166C	31.4
634506	4932.YOL160W	1.29
